,created_hr,set,favorite_count,retweet_count,influence_score,user_since,followers_count,listed_count,num_tags,num_media,num_symbols,num_urls,num_user_mentions,influence_interval,isVerified,isRetweeted,isReply,dotw
3232,16,5,1,0,2177.3750000000005,9,84356,909,1,0,0,1,0,2,0,0,0,2
4198,18,6,0,0,2177.0750000000003,9,84356,909,0,0,0,1,0,4,0,0,0,2
228,7,1,43,2,1643.6,9,58181,2333,0,0,0,1,0,1,0,1,0,2
801,9,2,0,0,1567.65,2,62505,67,0,0,0,0,2,0,0,0,1,2
76,7,1,0,0,1416.8250000000003,11,51792,1627,0,0,0,1,0,0,0,0,0,2
7297,16,5,2,0,1296.175,2,51718,35,0,0,0,0,2,1,0,0,1,3
4183,18,6,2,2,1295.8500000000001,2,51657,35,0,0,0,1,8,4,0,1,1,2
5940,12,3,108,5,942.6500000000001,2,35867,141,0,0,0,0,0,1,1,1,0,3
3724,18,6,2,2,908.0250000000001,2,35826,141,0,0,0,0,4,1,1,1,1,2
1864,12,3,0,0,786.3000000000001,9,29994,486,1,0,0,1,1,2,1,0,0,2
7691,16,5,4,43,768.85,9,29497,59,0,0,0,1,0,4,1,1,0,3
4020,18,6,1,0,696.325,6,26713,376,0,0,0,0,1,3,0,0,1,2
2043,12,3,0,0,688.725,10,26883,222,3,0,0,2,0,4,0,0,0,2
664,7,1,114,32,623.1999999999999,7,21955,279,0,0,0,1,0,4,0,1,0,2
7619,16,5,0,0,569.9,9,20570,742,1,0,0,1,2,3,0,0,0,3
5584,9,2,6,1,554.0500000000001,9,20638,476,0,0,0,1,0,4,0,1,0,3
3212,16,5,3,0,553.925,4,21785,112,0,0,0,1,1,2,0,0,1,2
4758,7,1,2,1,540.7250000000001,5,21413,56,0,0,0,1,9,3,0,1,1,3
157,7,1,3,0,538.1500000000001,5,21322,56,0,0,0,1,8,1,0,0,1,2
6245,12,3,9,2,531.9250000000001,8,20503,206,1,1,0,0,2,4,0,1,0,3
7281,16,5,4,2,521.8,6,20227,183,0,0,0,0,0,1,0,1,0,3
4662,7,1,33,0,428.45,8,16256,162,0,0,0,1,0,2,0,0,0,3
3496,16,5,0,0,424.925,3,16991,2,0,0,0,1,0,4,0,0,0,2
2844,14,4,0,0,424.8,3,16986,2,0,0,0,1,2,4,0,0,1,2
2767,14,4,0,0,424.8,3,16986,2,0,0,0,1,3,4,0,0,1,2
2569,14,4,0,0,424.6,3,16978,2,0,0,0,0,2,2,0,0,1,2
7048,14,4,0,0,373.07500000000005,7,14893,10,0,0,0,1,0,4,0,0,0,3
5962,12,3,7,1,315.325,2,12457,16,0,0,0,1,2,2,0,1,1,3
6254,12,3,3,1,314.125,2,12457,16,0,0,0,1,0,4,0,1,0,3
1720,12,3,4,0,313.925,2,12461,16,0,0,0,0,3,1,0,0,1,2
4770,7,1,4,0,313.8,2,12456,16,0,0,0,1,2,3,0,0,1,3
1062,9,2,2,0,313.32500000000005,2,12461,16,0,0,0,1,1,2,0,0,1,2
2769,14,4,2,0,313.27500000000003,2,12459,16,0,0,0,0,3,4,0,0,1,2
2714,14,4,2,0,313.27500000000003,2,12459,16,1,0,0,1,2,3,0,0,1,2
2455,14,4,1,0,313.0,2,12460,16,0,0,0,1,1,2,0,0,1,2
4518,7,1,1,0,312.925,2,12457,16,0,0,0,0,3,1,0,0,1,3
4825,7,1,1,0,312.90000000000003,2,12456,16,0,0,0,0,1,3,0,0,1,3
5929,12,3,0,0,312.675,2,12456,17,0,0,0,0,1,1,0,0,1,3
4374,7,1,0,0,312.625,2,12457,16,0,0,0,1,2,0,0,0,1,3
4217,18,6,0,1,276.30000000000007,3,11019,3,0,0,0,1,8,4,0,1,1,2
4014,18,6,1,0,275.62500000000006,3,11004,3,0,0,0,0,1,3,0,0,1,2
3708,18,6,0,0,271.425,3,10848,3,0,0,0,0,2,0,0,0,1,2
3493,16,5,2,0,268.52500000000003,9,10678,13,0,0,0,1,3,4,0,0,1,2
3334,16,5,0,0,267.87500000000006,9,10676,13,0,0,0,1,4,3,0,0,1,2
2872,16,5,0,0,267.725,9,10670,13,0,0,0,1,1,0,0,0,1,2
6718,14,4,6,2,252.37500000000003,8,8898,359,0,0,0,1,3,2,0,1,0,3
4714,7,1,1,2,250.8,8,8895,359,1,0,0,1,1,3,0,1,0,3
4471,7,1,0,0,249.25000000000003,8,8893,359,1,0,0,0,4,1,0,0,1,3
8137,18,6,24,3,246.6,8,9306,66,0,0,0,1,0,2,0,1,0,3
7722,16,5,0,0,240.35,9,8450,388,0,0,0,1,2,4,0,0,1,3
2850,14,4,0,0,217.325,9,4850,1281,4,0,0,2,0,4,0,0,0,2
7238,16,5,2,0,214.175,4,7394,383,0,0,0,1,8,1,0,0,1,3
2636,14,4,0,0,199.85000000000002,9,7994,0,0,0,0,0,1,3,0,0,1,2
3914,18,6,4,0,183.225,9,6993,96,0,0,0,1,0,2,0,0,0,2
7496,16,5,6,3,175.22500000000002,9,6559,102,0,1,0,0,2,3,0,1,0,3
5146,9,2,3,0,172.45000000000002,9,6556,102,1,0,0,1,0,1,0,0,0,3
6277,12,3,2,0,170.79999999999998,8,6310,166,0,0,0,1,0,4,0,0,0,3
6332,12,3,0,0,170.2,8,6310,166,0,0,0,1,4,4,0,0,1,3
927,9,2,1,1,160.07500000000002,3,6358,3,0,0,0,1,1,1,0,1,1,2
1683,12,3,1,0,159.62500000000003,3,6364,3,0,0,0,1,2,1,0,0,1,2
891,9,2,1,0,159.47500000000002,3,6358,3,0,0,0,1,2,1,0,0,1,2
1239,9,2,0,0,159.275,3,6362,3,0,0,0,1,0,3,0,0,0,2
1508,12,3,0,0,159.225,3,6360,3,0,0,0,0,0,0,0,0,0,2
796,9,2,0,0,158.95000000000002,3,6349,3,0,0,0,0,0,0,0,0,0,2
1513,12,3,0,0,157.20000000000002,9,5862,142,0,0,0,0,0,0,1,0,0,2
5289,9,2,4,0,156.75,8,5700,174,0,1,0,0,0,2,0,0,0,3
6016,12,3,0,2,155.99999999999997,6,5814,126,0,0,0,1,1,2,1,1,0,3
2467,14,4,1,0,155.47500000000002,8,5295,304,0,0,0,0,3,2,1,0,1,2
2671,14,4,1,0,155.45000000000002,8,5294,304,0,0,0,0,3,3,1,0,1,2
6041,12,3,42,2,150.45000000000002,9,5340,42,0,1,0,0,1,2,0,1,0,3
2332,14,4,0,0,149.0,3,5930,10,0,0,0,1,1,1,0,0,1,2
3649,18,6,0,0,148.975,3,5929,10,0,0,0,0,1,0,0,0,1,2
7520,16,5,1,0,146.75000000000003,4,5801,19,0,0,0,0,1,3,0,0,1,3
7728,16,5,0,0,146.47500000000002,4,5802,19,0,0,0,0,2,4,0,0,1,3
4673,7,1,0,0,145.175,5,5576,77,0,0,0,1,0,2,0,0,0,3
5747,12,3,0,0,140.85,1,5619,5,0,0,0,0,3,0,0,0,1,3
5730,12,3,0,0,140.85,1,5619,5,0,0,0,0,1,0,0,0,1,3
6224,12,3,0,0,140.8,1,5617,5,0,0,0,0,1,3,0,0,1,3
6713,14,4,0,0,140.8,1,5617,5,0,0,0,1,0,2,0,0,0,3
2666,14,4,3,0,139.95000000000002,10,5427,45,0,0,0,0,0,3,0,0,0,2
4664,7,1,0,0,139.725,2,5580,3,0,0,0,1,0,2,0,0,0,3
1878,12,3,4,1,138.35000000000002,9,5462,0,0,0,0,0,1,3,0,1,1,2
5768,12,3,0,0,136.65,9,5466,0,0,0,0,1,1,0,0,0,1,3
1804,12,3,0,0,136.425,5,5271,62,0,0,0,1,1,2,0,0,1,2
1634,12,3,0,0,136.35000000000002,5,5268,62,0,0,0,0,1,1,0,0,1,2
3832,18,6,21,3,135.55,2,5092,2,0,0,0,0,0,1,0,1,0,2
340,7,1,1,0,134.75000000000003,1,5372,2,0,0,0,0,2,2,0,0,1,2
465,7,1,0,0,134.4,1,5370,2,0,0,0,1,0,3,0,0,0,2
6251,12,3,1,0,133.60000000000002,7,5122,70,0,0,0,0,1,4,0,0,1,3
3250,16,5,0,0,133.275,7,5121,70,0,0,0,0,2,2,0,0,1,2
5137,9,2,2,0,131.95,2,5251,1,0,0,0,0,2,1,0,0,1,3
4128,18,6,0,0,127.62500000000001,2,5099,2,0,0,0,0,1,3,0,0,1,2
5345,9,2,6,0,123.575,2,4826,15,0,0,0,1,8,2,0,0,1,3
5361,9,2,4,0,122.97500000000001,2,4826,15,0,0,0,1,8,2,0,0,1,3
3405,16,5,1,1,110.07500000000002,9,4121,82,0,0,0,1,0,3,0,1,0,2
2766,14,4,1,0,109.47500000000001,9,4121,82,0,0,0,1,0,4,0,0,0,2
2657,14,4,0,0,109.20000000000002,9,4122,82,0,0,0,0,2,3,0,0,1,2
2406,14,4,0,0,109.15,9,4120,82,0,0,0,1,1,1,0,0,0,2
2374,14,4,0,0,109.15,9,4120,82,0,0,0,0,3,1,0,0,1,2
1101,9,2,1,0,107.94999999999999,9,3475,277,0,1,0,0,2,2,0,0,1,2
6008,12,3,2,0,107.27499999999999,2,4228,13,0,0,0,0,1,2,0,0,1,3
6309,12,3,1,0,106.975,2,4228,13,1,0,0,0,0,4,0,0,0,3
8229,18,6,0,0,106.7,2,4229,13,0,0,0,0,2,3,0,0,1,3
5927,12,3,0,0,106.675,2,4228,13,0,0,0,1,1,1,0,0,1,3
5994,12,3,0,0,106.675,2,4228,13,0,0,0,0,1,2,0,0,1,3
1258,9,2,0,0,106.65,2,4227,13,0,0,0,0,1,3,0,0,1,2
1112,9,2,0,0,106.65,2,4227,13,0,0,0,0,1,2,0,0,1,2
5696,12,3,0,0,106.65,2,4227,13,0,0,0,0,1,0,0,0,1,3
1080,9,2,0,0,106.65,2,4227,13,0,0,0,0,1,2,0,0,1,2
4247,18,6,0,0,106.22500000000001,7,3964,95,0,0,0,1,0,4,0,0,0,2
5258,9,2,0,0,106.15,8,3973,91,0,0,0,1,1,2,0,0,1,3
5224,9,2,0,0,104.475,9,3588,197,2,0,0,1,0,1,0,0,0,3
2035,12,3,2,0,100.45,10,3559,145,0,0,0,0,4,4,0,0,1,2
3713,18,6,0,0,98.5,9,3880,20,1,1,0,0,0,0,0,0,0,2
7345,16,5,3,3,96.80000000000001,10,3401,121,0,0,0,1,1,1,0,1,0,3
7885,18,6,0,0,96.775,9,3700,57,1,0,0,0,1,0,0,0,0,3
1423,9,2,2,3,96.72500000000001,2,3746,9,0,0,0,0,1,4,0,1,0,2
6976,14,4,7,0,94.75,8,2770,312,0,0,0,1,1,4,0,0,0,3
6586,14,4,3,0,94.4,10,2531,403,0,0,0,1,2,1,0,0,0,3
2476,14,4,0,0,94.35000000000001,2,3747,9,0,0,0,1,0,2,0,0,0,2
2571,14,4,0,0,94.35000000000001,2,3747,9,0,0,0,0,1,2,0,0,1,2
862,9,2,0,0,94.35000000000001,2,3747,9,0,0,0,0,1,0,0,0,1,2
770,9,2,0,0,94.35000000000001,2,3747,9,0,0,0,0,0,0,0,0,0,2
3261,16,5,0,0,93.30000000000001,9,3489,81,0,0,0,0,2,2,0,0,1,2
3382,16,5,0,0,93.275,9,3488,81,0,0,0,0,2,3,0,0,1,2
1517,12,3,0,0,92.92500000000001,8,3606,37,2,1,0,0,2,0,0,0,0,2
2676,14,4,1,0,91.95,5,3483,61,0,0,0,0,1,3,0,0,1,2
8440,18,6,9,5,91.12500000000001,5,3351,22,0,0,0,1,0,4,0,1,0,3
2002,12,3,0,0,90.125,8,3125,160,1,0,0,0,0,3,0,0,0,2
2451,14,4,0,0,88.60000000000001,9,3322,74,0,0,0,1,0,2,0,0,0,2
842,9,2,0,0,88.525,9,3319,74,0,0,0,0,0,0,0,0,0,2
1711,12,3,1,0,87.75,5,3399,33,0,0,0,0,3,1,0,0,1,2
902,9,2,6,0,87.125,6,2624,263,0,0,0,1,8,1,0,0,1,2
1704,12,3,4,1,87.1,6,2623,263,0,0,0,1,8,1,0,1,1,2
2100,12,3,1,0,85.6,6,2623,263,1,0,0,1,1,4,0,0,1,2
1755,12,3,1,0,85.57499999999999,6,2622,263,0,0,0,1,3,2,0,0,1,2
1639,12,3,0,0,85.3,6,2623,263,0,0,0,0,2,1,0,0,1,2
2260,14,4,0,0,85.3,6,2623,263,0,0,0,1,8,0,0,0,1,2
1775,12,3,0,0,85.27499999999999,6,2622,263,0,0,0,0,3,2,0,0,1,2
1794,12,3,0,0,85.27499999999999,6,2622,263,0,0,0,1,3,2,0,0,1,2
5117,9,2,0,0,83.37500000000001,10,3092,81,0,0,0,1,0,1,0,0,0,3
3720,18,6,0,0,82.975,1,3310,3,0,0,0,1,2,1,0,0,1,2
3058,16,5,0,0,82.775,8,3248,21,0,0,0,1,2,1,0,0,0,2
5913,12,3,1,0,82.55,5,3008,94,0,0,0,1,7,1,0,0,1,3
5014,9,2,0,0,82.375,8,3151,48,0,0,0,0,2,0,0,0,1,3
6318,12,3,0,0,82.35,8,3150,48,0,0,0,1,2,4,0,0,1,3
4451,7,1,9,0,82.17500000000001,2,3176,1,0,0,0,1,2,1,0,0,1,3
6210,12,3,6,1,81.75000000000001,6,2976,66,5,1,0,1,1,3,0,1,0,3
4675,7,1,3,0,80.575,2,3178,3,0,0,0,0,2,2,0,0,1,3
2443,14,4,0,0,80.17500000000001,5,3207,0,0,0,0,0,0,2,0,0,0,2
2744,14,4,1,0,80.0,8,2900,96,0,0,0,1,0,4,0,0,0,2
8210,18,6,1,0,79.925,6,2906,93,0,0,0,1,0,3,0,0,0,3
5073,9,2,0,0,79.45,5,3154,8,0,0,0,0,1,0,0,0,1,3
6142,12,3,0,0,79.35000000000001,6,2976,66,0,0,0,0,1,3,0,0,1,3
7529,16,5,0,0,78.9,8,3117,13,0,0,0,0,1,3,0,0,1,3
5809,12,3,0,0,78.075,9,2739,128,2,0,0,1,0,0,0,0,0,3
6543,14,4,0,0,76.80000000000001,8,2784,96,2,0,0,1,0,1,0,0,0,3
6066,12,3,0,0,76.80000000000001,8,2784,96,2,0,0,1,0,2,0,0,0,3
5005,9,2,0,0,76.725,9,2910,53,0,0,0,1,2,0,0,0,1,3
707,7,1,5,1,76.675,9,2587,132,0,0,0,1,1,4,1,1,0,2
5144,9,2,0,0,76.55000000000001,4,2984,26,5,1,0,0,2,1,0,0,0,3
5798,12,3,0,0,76.30000000000001,5,2959,31,0,0,0,0,1,0,0,0,1,3
2116,12,3,3,0,75.7,11,2785,69,0,0,0,1,1,4,0,0,0,2
2544,14,4,21,0,75.675,6,2706,23,0,1,0,0,0,2,0,0,0,2
598,7,1,0,0,74.525,8,2690,97,0,0,0,1,1,4,0,0,1,2
176,7,1,0,0,74.50000000000001,8,2689,97,0,0,0,0,3,1,0,0,1,2
152,7,1,0,0,74.50000000000001,8,2689,97,0,0,0,1,1,1,0,0,1,2
8027,18,6,1,0,74.225,5,2873,28,0,0,0,0,0,1,0,0,0,3
1630,12,3,0,0,73.95,5,2874,28,0,0,0,0,0,1,0,0,0,2
2754,14,4,0,0,73.95,5,2874,28,0,0,0,0,0,4,0,0,0,2
6733,14,4,0,0,73.925,5,2873,28,0,0,0,0,0,2,0,0,0,3
6619,14,4,0,0,73.925,5,2873,28,0,0,0,0,0,1,0,0,0,3
2499,14,4,0,0,72.22500000000001,7,2691,66,0,0,0,1,2,2,0,0,1,2
3420,16,5,6,1,72.15000000000002,6,2694,32,0,0,0,1,0,3,0,1,0,2
710,7,1,2,0,71.075,9,2816,1,0,0,0,1,0,4,0,0,0,2
5943,12,3,4,0,70.30000000000001,3,2629,45,0,0,0,1,0,1,0,0,0,3
6172,12,3,3,0,70.025,3,2630,45,0,0,0,0,1,3,0,0,1,3
2971,16,5,0,0,69.7,7,2701,29,0,0,0,0,0,0,0,0,0,2
7541,16,5,0,0,69.4,10,2542,78,0,0,0,0,2,3,0,0,1,3
5732,12,3,0,0,69.125,3,2630,45,0,0,0,0,0,0,0,0,0,3
7165,16,5,0,0,68.8,10,2617,45,0,0,0,0,1,0,0,0,1,3
2363,14,4,1,0,68.575,11,2416,105,0,0,0,0,0,1,0,0,0,2
8161,18,6,2,0,67.975,7,2455,80,0,0,0,1,1,2,0,0,0,3
8467,18,6,2,2,67.47500000000001,7,2276,117,0,0,0,1,0,4,0,1,0,3
211,7,1,1,1,66.9,6,2640,0,0,0,0,1,4,1,0,1,1,2
5017,9,2,0,0,66.55000000000001,12,2221,147,0,0,0,1,0,0,0,0,0,3
2397,14,4,0,0,66.42500000000001,12,2216,147,0,0,0,0,3,1,0,0,1,2
1130,9,2,1,0,66.3,6,2640,0,0,0,0,0,2,2,0,0,1,2
1426,9,2,0,0,66.075,6,2643,0,0,0,0,0,1,4,0,0,1,2
2485,14,4,2,0,66.05000000000001,9,1928,230,2,0,0,0,1,2,0,0,0,2
586,7,1,0,0,66.05,6,2642,0,0,0,0,0,1,4,0,0,1,2
827,9,2,0,0,66.0,6,2640,0,1,0,0,1,1,0,0,0,1,2
8015,18,6,1,0,65.97500000000001,7,2276,117,0,0,0,0,1,1,0,0,1,3
1549,12,3,0,0,65.775,9,2088,181,0,0,0,0,0,0,0,0,0,2
1467,12,3,0,0,65.775,9,2088,181,0,0,0,0,1,0,0,0,0,2
7832,18,6,0,0,65.67500000000001,7,2276,117,0,1,0,0,0,0,0,0,0,3
1291,9,2,0,0,65.45,9,1928,230,0,0,0,0,1,3,0,0,0,2
7706,16,5,0,0,64.075,7,2431,44,0,0,0,0,2,4,0,0,1,3
7241,16,5,0,0,64.0,7,2428,44,0,0,0,1,1,1,0,0,1,3
5455,9,2,3,0,63.725,6,2330,61,0,1,0,0,0,3,0,0,0,3
327,7,1,0,0,61.25,10,1604,282,0,1,0,1,1,2,0,0,0,2
2125,12,3,3,1,61.225,7,2383,2,0,0,0,1,0,4,0,1,0,2
5339,9,2,9,1,60.75,1,2247,17,1,0,0,1,0,2,0,1,0,3
4147,18,6,5,1,59.625,1,2250,17,0,0,0,0,1,4,0,1,1,2
6822,14,4,5,0,58.95,1,2247,17,0,1,0,0,2,3,0,0,1,3
7594,16,5,1,1,58.35,1,2247,17,0,0,0,1,1,3,0,1,1,3
7665,16,5,1,1,58.35,1,2247,17,0,0,0,1,5,4,0,1,1,3
1196,9,2,0,0,58.150000000000006,9,1576,250,1,0,0,1,0,3,0,0,0,2
970,9,2,0,1,58.050000000000004,1,2247,17,0,0,0,1,2,1,0,1,1,2
1881,12,3,1,0,57.95,8,1916,130,0,0,0,0,1,3,0,0,1,2
995,9,2,1,0,57.75,1,2247,17,0,0,0,0,1,1,0,0,1,2
7687,16,5,1,0,57.75,1,2247,17,0,0,0,0,1,4,0,0,1,3
6182,12,3,1,0,57.725,1,2246,17,0,0,0,0,2,3,0,0,1,3
5471,9,2,1,0,57.725,1,2246,17,0,1,0,0,2,3,0,0,1,3
5502,9,2,1,0,57.725,1,2246,17,0,0,0,0,2,3,0,0,1,3
4015,18,6,1,0,57.55,2,2263,9,0,0,0,1,0,3,0,0,0,2
5749,12,3,0,0,57.475,1,2248,17,0,0,0,0,2,0,0,0,1,3
1028,9,2,0,0,57.45,1,2247,17,0,1,0,0,2,2,0,0,1,2
7713,16,5,0,0,57.45,1,2247,17,0,0,0,0,1,4,0,0,1,3
5490,9,2,0,0,57.425000000000004,1,2246,17,0,0,0,0,1,3,0,0,1,3
846,9,2,0,0,57.425000000000004,1,2246,17,0,0,0,0,3,0,0,0,1,2
3627,18,6,0,0,57.25,2,2263,9,0,0,0,0,1,0,0,0,1,2
4218,18,6,0,0,57.25,2,2263,9,0,0,0,0,1,4,0,0,1,2
6166,12,3,1,2,57.075,4,2133,30,0,0,0,1,0,3,1,1,0,3
1966,12,3,2,0,56.550000000000004,6,1743,165,0,0,0,1,1,3,0,0,0,2
974,9,2,0,0,55.725,8,2094,45,0,0,0,1,1,1,0,0,1,2
2949,16,5,0,0,55.25,7,2114,32,0,0,0,0,1,0,0,0,0,2
4475,7,1,1,1,55.050000000000004,4,2163,1,0,0,0,1,0,1,0,1,0,3
4851,7,1,1,0,54.625,4,2170,1,0,0,0,1,0,4,0,0,0,3
3956,18,6,2,0,54.525000000000006,7,2091,22,0,0,0,0,0,2,0,0,0,2
4491,7,1,0,0,54.150000000000006,4,2163,1,0,0,0,1,0,1,0,0,0,3
4277,7,1,0,0,54.025000000000006,4,2158,1,0,0,0,1,0,0,0,0,0,3
1017,9,2,0,0,54.00000000000001,4,2157,1,0,0,0,1,0,2,0,0,0,2
3227,16,5,0,0,53.900000000000006,10,2003,51,0,0,0,0,1,2,0,0,1,2
265,7,1,0,0,53.72500000000001,4,2146,1,0,0,0,1,0,1,0,0,0,2
130,7,1,0,0,53.62500000000001,4,2142,1,0,0,0,0,0,0,0,0,0,2
1700,12,3,3,1,53.35,9,1804,90,0,0,0,1,1,1,0,1,0,2
1324,9,2,0,0,53.2,9,1903,75,0,0,0,1,0,4,0,0,0,2
46,7,1,0,0,52.525000000000006,8,2068,11,0,0,0,0,1,0,0,0,1,2
2178,14,4,0,0,52.50000000000001,8,2067,11,0,0,0,0,0,0,0,0,0,2
6194,12,3,2,0,52.475,9,1805,90,0,0,0,1,1,3,0,0,1,3
6876,14,4,0,0,52.400000000000006,8,2063,11,0,0,0,0,0,3,0,0,0,3
5939,12,3,1,0,52.175,9,1805,90,1,0,0,0,1,1,0,0,1,3
1919,12,3,0,0,51.85,9,1804,90,1,0,0,0,1,3,0,0,1,2
5419,9,2,11,1,51.775,9,1873,14,1,0,0,1,0,3,0,1,0,3
2974,16,5,0,0,51.35,6,2033,7,0,0,0,0,0,0,0,0,0,2
118,7,1,0,0,50.975,8,1724,105,4,0,0,1,1,0,0,0,0,2
3014,16,5,0,0,50.275000000000006,4,1972,13,1,0,0,1,0,0,0,0,0,2
654,7,1,2,0,50.275,5,1780,69,0,0,0,0,1,4,0,0,1,2
8208,18,6,0,0,50.25,4,1638,124,1,0,0,0,0,3,0,0,0,3
8124,18,6,0,0,50.225,4,1637,124,1,0,0,0,0,2,0,0,0,3
526,7,1,1,0,49.974999999999994,5,1780,69,0,0,0,0,1,3,0,0,1,2
4430,7,1,0,0,49.85,5,1787,69,0,0,0,0,1,1,0,0,1,3
1133,9,2,2,1,49.425000000000004,7,1914,5,0,0,0,0,0,2,0,1,0,2
2194,14,4,0,0,48.95,9,1841,39,0,0,0,0,4,0,0,0,1,2
926,9,2,0,0,48.9,9,1839,39,1,0,0,1,0,1,0,0,0,2
758,9,2,0,0,48.825,9,1836,39,0,0,0,0,1,0,0,0,1,2
4127,18,6,1,0,48.824999999999996,2,1920,7,0,0,0,1,0,3,0,0,0,2
7688,16,5,0,0,48.725,2,1928,7,0,0,0,1,0,4,0,0,0,3
7115,16,5,0,0,48.675000000000004,2,1926,7,0,0,0,0,0,0,0,0,0,3
1756,12,3,2,0,48.2,6,1823,27,0,0,0,0,3,2,0,0,1,2
3780,18,6,5,0,48.075,4,1830,11,0,0,0,0,1,1,0,0,1,2
5950,12,3,0,0,47.95,8,1894,8,0,0,0,0,0,1,0,0,0,3
2046,12,3,1,0,47.925,6,1824,27,0,0,0,0,1,4,0,0,1,2
1740,12,3,1,0,47.9,6,1823,27,0,0,0,0,1,2,0,0,1,2
4167,18,6,0,0,47.7,7,1902,2,0,0,0,0,1,4,0,0,1,2
1589,12,3,0,0,47.6,6,1823,27,0,0,0,0,1,1,0,0,1,2
5623,9,2,0,0,47.375,9,1466,143,0,0,0,1,0,4,0,0,0,3
5313,9,2,0,0,47.325,9,1464,143,0,0,0,1,1,2,0,0,1,3
2755,14,4,1,1,47.275,5,1753,34,2,1,0,0,0,4,0,1,0,2
4016,18,6,21,0,46.7,5,1448,56,0,0,0,0,1,3,0,0,1,2
4426,7,1,1,0,46.625,3,1844,3,0,0,0,0,1,1,0,0,1,3
4822,7,1,0,0,46.6,9,1864,0,0,0,0,1,1,3,0,0,1,3
2034,12,3,0,0,46.400000000000006,3,1847,3,0,0,0,0,1,4,0,0,1,2
2776,14,4,0,0,46.375,5,1753,34,1,0,0,1,0,4,0,0,0,2
2071,12,3,1,0,46.3,7,1468,124,0,0,0,0,1,4,0,0,0,2
5757,12,3,0,0,46.12500000000001,5,1662,61,2,0,0,0,1,0,0,0,1,3
6161,12,3,0,0,46.075,5,1660,61,0,0,0,0,1,3,0,0,1,3
6777,14,4,1,0,46.05,9,1794,12,0,0,0,1,0,2,0,0,0,3
2064,12,3,0,0,46.0,7,1468,124,0,0,0,0,1,4,0,0,0,2
8082,18,6,2,0,45.925000000000004,9,1711,34,0,0,0,0,0,2,0,0,0,3
5038,9,2,0,0,45.775,8,1759,24,0,0,0,1,1,0,0,0,0,3
5167,9,2,0,0,45.775,8,1759,24,0,0,0,1,1,1,0,0,0,3
7640,16,5,0,0,44.900000000000006,7,1796,0,0,0,0,0,0,4,0,0,0,3
7392,16,5,0,0,44.900000000000006,7,1796,0,0,0,0,0,0,2,0,0,0,3
1302,9,2,3,2,44.4,5,1680,4,0,0,0,0,0,4,0,1,0,2
1771,12,3,36,1,43.975,3,1255,16,3,1,0,0,0,2,0,1,0,2
2888,16,5,0,0,43.725,2,1740,3,1,0,0,1,1,0,0,0,1,2
1013,9,2,1,0,43.65,3,1719,5,0,0,0,1,0,2,0,0,0,2
947,9,2,1,0,43.625,3,1718,5,0,0,0,1,1,1,0,0,1,2
5106,10,2,0,0,42.85,6,1552,54,0,0,0,0,0,0,0,0,0,3
5301,9,2,0,0,42.825,6,1551,54,0,0,0,1,0,2,0,0,0,3
199,7,1,0,0,42.775,0,1705,2,0,0,0,1,3,1,0,0,1,2
4088,18,6,0,0,42.62500000000001,0,1702,1,0,0,0,0,1,3,0,0,1,2
2075,12,3,2,0,42.575,4,1550,43,0,0,0,0,2,4,0,0,1,2
4923,7,1,0,0,42.00000000000001,4,1551,43,0,0,0,0,3,4,0,0,1,3
1953,12,3,0,0,42.00000000000001,4,1551,43,0,0,0,0,1,3,0,0,1,2
4347,7,1,0,0,41.975,8,1484,65,2,0,0,0,0,0,0,0,0,3
5024,9,2,0,0,41.975,8,1484,65,2,0,0,0,0,0,0,0,0,3
4765,7,1,0,0,41.975,4,1550,43,0,0,0,0,1,3,0,0,1,3
3794,18,6,0,0,41.975,8,1484,65,1,0,0,1,0,1,0,0,0,2
6845,14,4,7,2,41.375,1,1505,6,0,0,0,1,8,3,0,1,1,3
5101,9,2,0,0,41.35,6,1279,125,0,0,0,0,1,0,0,0,1,3
4950,7,1,2,0,41.050000000000004,5,1450,56,0,0,0,0,1,4,0,0,1,3
6921,14,4,0,0,41.050000000000004,9,1633,3,0,0,0,0,1,3,0,0,1,3
6589,14,4,0,0,41.025000000000006,9,1632,3,0,0,0,0,1,1,0,0,1,3
6612,14,4,0,0,41.025000000000006,9,1632,3,0,0,0,0,1,1,0,0,1,3
2302,14,4,3,0,40.95,4,1596,2,0,0,0,0,0,1,0,0,0,2
3680,18,6,0,0,40.85,9,1511,41,0,0,0,1,1,0,0,0,1,2
7732,16,5,5,2,40.800000000000004,1,1506,6,0,0,0,1,9,4,0,1,1,3
906,9,2,0,0,40.800000000000004,9,1509,41,0,0,0,0,2,1,0,0,1,2
4747,7,1,2,0,40.550000000000004,9,1352,82,0,0,0,0,2,3,0,0,1,3
8320,18,6,0,0,40.425000000000004,5,1449,56,0,0,0,0,1,3,0,0,1,3
4342,7,1,0,0,40.425000000000004,5,1449,56,0,0,0,0,1,0,0,0,1,3
4779,7,1,1,0,40.25,9,1352,82,0,0,0,1,7,3,0,0,1,3
6659,14,4,0,0,40.2,8,1602,2,0,0,0,0,0,2,0,0,0,3
6100,12,3,5,1,40.175000000000004,1,1505,6,0,0,0,1,8,3,0,1,1,3
7611,16,5,4,1,39.875,1,1505,6,0,0,0,1,9,3,0,1,1,3
3031,16,5,4,1,39.825,1,1503,6,0,0,0,1,8,1,0,1,1,2
